Tamil Se Jyade Hindi Wale Log Trailer Dekh Rhe Hai	other-language
Bigil teaser ku Aparam Marupadium Kaithi trailor Paka vantha anga Ethana peru?? Kaithi	Tamil
Vidiya vidiya THALA ya paaka poravan mattum oru like ah podu	Tamil
Pettai parak Super.Super Thaliva.Thankyou Karthisuburaj&Rajini. Dinesh.	Tamil
anushkayo.....nayanso..thamannayo..illel navya nairo meera jasmino illayo..enthinaa	other-language
Thala veetla irundhu nera camera munnadi vadhu nipparu pola!  Makeup avathu mannavadhu!   Ever Handsome	Tamil
Marano mass u marano adhuku thalaivarudha porandhu varanum petta pongal mass pongal	Tamil
Can i get 2k like for vikram sir	Tamil
Dhanush thalaivarrrr veraaaa level asuran waiting for theee scrennn thalaivaaaaaaa    Dhanush veriyan daaaa naaaa	Tamil
Yarellam Padam paathutu vandhu trailer ah notice panninga?	Tamil
Like = sivakarthikeyan  Comment = vin Disel	Tamil
I'm very very very happy	Tamil
800k+ likes & 72k+ Comments	Tamil
Rahman sir, Shankar sir and 2.0 Team marvelous	Tamil
Non - stop ah pakure . Thala	Tamil
Tamilan Super Hero thaan adunala thaan Indialaye thamarai valarama parthukittoem.	Tamil
Vigay pans still shouting....pink remake daw daw daw...🤣🤣🤣🤣🤣🤣	Tamil
Come on guy's need 1million likes	Tamil
Idhula Hindi enga irunthuda varudhu???  Producer BJP Polaye... Apo panchayathu than..	Tamil
Vara vara gibran bgm la kalakkuran	Tamil
Thalaivaaaaaa illaya super star Dhansush anna	Tamil
Diwali release 2.0 vs sarkaar like	Tamil
Karthi Subbaraj tq for bring our style samrat back.....	Tamil
Only Thala veriyan mattum like  Marana masss Thala        Thala veriyan Nadish	Tamil
Vera vera vera level la iruku trailer	Tamil
Thala I love you soooooooooooooooooo much	Tamil
Kola Gandu iruken...Kol lama vida matten....--	Tamil
EAGERLY WAITING FOR YUVAN'S MAGICAL MUSIC	Tamil
Rajini star keka I am form Telangana  am a big fan of Thaliva	other-language
Pondati pula sentiment iruntha odi poidu -Thalaivar to Viswasamm	Tamil
Oruthar mela visvasatha kaatradhukaga inoruthara yen asinga paduthuringa!!!!	Tamil
Enka anna chiyan vikram the king maker	Tamil
Again and again  watching	Tamil
Kerala Thala Ajith Fan A big Fan	Tamil
Make up konjam kooda illa but semma mass vj anna	Tamil
Bros aana viswasam thoda edhu kami yana likes and views tha na bros	Tamil
Trailer semma  I am Thalapathy veriyan	Tamil
Vjs anna ungala adichika aal eh ila always neenga tha	Tamil
Hollywood trailer parthi maari iruku....vera level	Tamil
Illa apdi la nadakathu ...nadakavum kudathu	Tamil
Prasanth maamey ungala pada m trailer vanthuduchiiii	Tamil
Verraaaaaaaaaaaaaaaaaa levellllll ughhh annaaaa..... Waiting for mass success	Tamil
intha voice a kettale ore kaduppahudhu	Tamil
Ellam avan seyal movie maari irukum pola	Tamil
Mr.Vandu courtla ipdi laam Kattha kudathu	Tamil
Trailer ellam nalla than irukku aana padam eppidiyo	Tamil
Viswasam 17m view 3days ..petta 17m views 7 days....	Tamil
0.20 to 0.40 it looks like Vada Chennai's jail carrom board sketchu scene	Tamil
Surya fans eppovume ajith sir ku support thann aana etho oru Black sheep  Thala ya kalaikkaranga.............	Tamil
Mugamoodi part 2 .....parkara madhri iruku....	Tamil
Wow.. Vera level .. Thalaivaa	Tamil
Ippdi naray naraya naraya intha speech semma masssssss thala neega	Tamil
Moviku wait pantra vanga like poodunga	Tamil
Super intha varusam thalapathy Sarkar & Thalaivar 2.0 vera levela irukka poguthu	Tamil
inum 2 days kulla 1million like varananum pangukala	Tamil
I am Seeing....seeing....and seeing more than 100 times...Who else here like me...	Tamil
Ayyyo thalaivaaaaaa.... Padam vera level  ....... Asurathanama sutharan ... Oru oru scene vandhutu vandhutu podhu	Tamil
Thala fans laam , Podraa like  aaa.....	Tamil
Ajith sir ..u r just fabulous..love u sir	Tamil
Pspk,Rajini sir and Vijay,VJS fan's Like Here??	Tamil
Movie again pakkanum pola eruku Cha epa pappeno waiting......	Tamil
ithu ye YouTube trending la kaata maatuthu. . 2.0 kum varala .. can any 1 explain	Tamil
Onnu maattum nalla theridhu  Asuran ninnu pesa podhu.... vetrimaran + dhanush = vetridhan.. ..	Tamil
Vikram speak malay...you kena tunggu lebih lama lagi untuk tahu saya..	Tamil
petta Pongal nu solravanga la hit like	Tamil
Thalaivaaaaaaaaaaa   Alludhu style.u...Maassss......   Vaera evanavadhu irundhaa Apadiyae vodi poiduu..   Rajinified	Tamil
Thala& Yuvan again kola mass	Tamil
Wednesday kula 70k cmt varanum 800k likes varanum....   Thala fans...	Tamil
Vera level Chiyaan Vikram sir superb	Tamil
Chiyaan in k. K mass mass mass mass mass mass mass mass mass  chiyaan veriyan suthamalli chiyaan boys	Tamil
PANNI MOONJU VAAYAN KABALI KUNJITH... WASTE...	Tamil
U kena tunggu lebih lama lagi, untuk tahu saya!!!  Damn, Chiyaan Vikram speaking Malay....  WAITING DAA SAAMY...	Tamil
Age is not a matter for vikram	Tamil
Dhanush fans comment  Sk fans like	Tamil
Superb movie!!! Vikram looks Mass!!! Well made movie ..no lag...	Tamil
Epovama vanmuraiya matum padam edukringa. Yen ipdi mr.vetrimaran...	Tamil
AJITH:Oruthar mela neenga viswasam kaatradhukaga innoruthara yen asinga paduthuringa MASS DIALOGUE	Tamil
Bgm enam wrk pani ekanum vm	Tamil
Trailer la pagal time ee kanom?	Tamil
Thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Dharisanammmm da. Thala da vera Evan daaaa 🤝🤙	Tamil
kelatu tayoli ajith dislike poten da	Tamil
Last dialogue  epo ellam may epd than jalra taturaga	Tamil
Thalaivaaa nee Vera level adhukkum Mela	Tamil
Thala Da Eppavuma mass Da	Tamil
Indha pongal ku thalaivar kudukara treat adhan petta sweet	Tamil
Intha madri padam edukama enthiran kunthiran nu thalaivara kevala paduthuranunga padam na ithu thalaivar padam	Tamil
Rajini the maass.. worst music da Anirudh.. Vera level la iruknanum super star Ku lam	Tamil
Trailer oda kadaisi dialogue, Kola mass	Tamil
I love you Vikram sir semma	Tamil
Thala pakka ma irukka mudiyala....na vittukku pogama trailer pakkuren	Tamil
Sema mass movie. Music sema mass.Bgm sema mass	Tamil
Yetharkku 10M views ku Ivolo neram Edukkuthu... Likes um 1M innum varala... Thala fans Enna pantranga	Tamil
Rajni sir & Akshay sir	Tamil
varanam massu varanam aadhuku thala dhan screen la varanam	Tamil
wwwwwwwooooooowwwwwwwwww no chaaaaaaaaance.....thalaivarmaaaaa chummaaaaa styllllllluuuuuu adhirdhummmmaaaaaa	Tamil
Dai pink film remake ah idhu	Tamil
Last sounds looks like kathi tunnel out sound	Tamil
Yaru ellam Yuvan BGM kaaga thirupi thirupi Trailer pakuriga	Tamil
Hit like, if u r Vetrimaran fan....	Tamil
Thalaivaaaaaa I am waiting for petta	Tamil
Kon hai bhai jo unlike kart a Hai k Kaha aate Hai ye log	other-language
1m like ku 250 like varanum enna aachu innum nadakla paththaathuuu	Tamil
Ethu vanthalum final nangatha (viswasam) intha pongal Mass ah iruka pothu	Tamil
Yuvan  Vera lvl bgm	Tamil
Zero is quite better than 2.0	Tamil
PPaaa .. namma kannu nammakitta illa.. Ezhundhaal malayaai ezhuvom.... Waiting..... dote	Tamil
super star	Tamil
Dislike panninavangala Adichi underwear oda vittudanum.	Tamil
Biggest Fan Of Akshay Kumar From Australia Hit Like For Superstar Rajinikant & Superstar Akshay Kumar	Tamil
Pakka mass thalaiva, sema ponga super star pinitaru ponga A.R.rahuman's music super trailer everyone must watch ...	Tamil
Shankar innu pannirukalam nu sonnavanlam  go bark where CGI sucks‍‍.. idhu namma sarkar(shankar)	Tamil
Vintage rajini Sir is Back	Tamil
Sirapana tharamana Sabavathey inimey thane pakkaporinga wow petta parak	Tamil
hit like for rajni if you are a true rajni fan	Tamil
Veri konda parvai,,  therika vidalam thalafans	Tamil
Super super super super super Thala	Tamil
Evanukkathu pondatti pullanu family sentiment irunta vishwasam pakka poiru mavane thalaivar kola kandula irukaru	Tamil
Vijay Sethupathi makkal Selvan super movie rajnikant	Tamil
D fans lam like podungo da	Tamil
Thaaaaa ippo eduthu vai da andha Oscar ah	Tamil
pink padam pakanumnu nenachitu irunthen but once thala nadikurunu therinjona antha padam pakam thala veikala.thalaiya tha first pakaporen.	Tamil
Last Dialogue  Ajith sonnathu  Avanga Fans'ke Sonna mari iruku  Superb Ajith	Tamil
Ithu Mariye Kathaiku Mukkiyam Kuduthu Periya Heros Nadicha Cinema ku nallathu	Tamil
Kaidhi is gonna be a Blockbuster hit. Bigil pepepe nu oodha povudhu.	Tamil
1 minutes ku 2557 view 6 minutes ku 24345 view 10 minutes ku 38100 view	Tamil
Oruthar mela viswasam kaatrathukkaha ean innoruthara asinga paduthiringa!  Something true illa ,	Tamil
Nivetha pethuraj , vijay sethupathi best jodi.	Tamil
Sivakumar yum Akshay Kumar onnu thane pola	Tamil
Othaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Vera Level back to the form Thala....	Tamil
awesome ya  no. Words mass mass paka mass	Tamil
1st like ....thalaivar massss vera level ....sarkar la oram odhungu	Tamil
Viswasam teaser vara varikum treanding la irunga	Tamil
Ommala enna voice da thala vera level thaa mass	Tamil
Remake of superhit Bollywood movie Pink	Tamil
rajini mass my age 18 na rajini fan da	Tamil
Thalaiva un padam illatha valkai wast thalaiva kalakura	Tamil
NKP TRAILER SUCCESSFULLY REACHED 10 MILLION VIEWS	Tamil
Maranakaaa kaaatu kattitanga ajith fans pongal release avumada kusuvasaa	Tamil
Thalaya intha mathiri nalla padathla innum neraya pakalam .	Tamil
neraya neraya neraya neraya neraya neraya.	Tamil
What a look chiyan Vikram Sir...	Tamil
THALA .. WAITING FOR AUG 8	Tamil
MY FAVOURITE CHIYAAN SEMMA MASS	Tamil
Thalaiavar mass pannirukaru polaye Vijay sethupathy ah sonna 🤣🤣	Tamil
I am here for Nawazuddin Siddiqui	Tamil
yuvan annna bgm vera level	Tamil
Marana Mass vera leval  thalaiva	Tamil
No kabali trailer effect ...  Hit like	Tamil
Ellam Avan Seiyal-2 Maari irukku..But Good trailer	Tamil
Super aa iruku casual aa iruku..rajini sir welcome back..	Tamil
Salt inga irukku pepper enga da kaanom	Tamil
Shaktiman fans Pathavanga oru like podhom	Tamil
Vijay sethupathi anna kaga kandipa pakalam	Tamil
bruh this shit looks like a lame ass game	Tamil
Тут кто то на Русском разговаривает? Или Арм?	other-language
Chiyaan malay was lit Kl guys like	Tamil
All kerala SK fans repo reporting	Tamil
Nerkonda paarvai trailer Bgm link THALA Fans support my channel pls	Tamil
Today 10 Million views adikum Agree?	Tamil
what a  style maaaa  ..... Rajinified	Tamil
Ellam ok but at @2:18 kudikaran aadna maadhri irundhuchi...	Tamil
De manasachiye illama nalla iruku slringala da honestly slrn mokka trailer	Tamil
CG words romba simple ahh pannirukanga	Tamil
Aiyoooo chance less... Thalaivaaaaaaaaa... Petaa pongal Dan %%%% Enna mass Appa... Love you rajini sir	Tamil
Thala Takaru doiiii.... Luv you thalaaaaa	Tamil
U Kena tunggu Lebih lama lagi untuk tahu saya	Tamil
Thevdiya pasangala intha trailer ku enna da kora evlo dislike uh punda mavanungalae	Tamil
Innum watch panravagga like here ...	Tamil
Idhuku munadi indha padatha engayoo paathurukene🤔🤔🤔	Tamil
2:01 was it vasigaran or akshay kumar?	Tamil
Intha trailer visvasam trailer ra beat pannunm nu soldravanga like it	Tamil
Trending no1  YOUTUBE KING THALA	Tamil
Yaaru movie parthu trailer parkka vandhinga	Tamil
Thairiyam irundha release date sollu....thalapathi padam varuthu...pathiram	Tamil
Enna da adutha flop varupogutha	Tamil
First ellaam backround musicum seansum kooda match aakaleye	Tamil
En Vijaysethu And Rajini kaadi than jan10 conform poren parka...Vijaysethu veriyan	Tamil
CHIYAAN  VIKRAM FANS  HIT  LIKE	Tamil
Next disaster from Vikram after irumukhan	Tamil
Good arjun sarja fans hit like here	Tamil
Tiruppur Thala fanzhit like here	Tamil
#Bgm ketta #nerkonda #paarvai #bgm maari iruku🤔🤔🤔🤫🤫🤫🤫🤫🤫🤫🤫🤫	Tamil
No one like a Vikram sir	Tamil
Intha Kizhatu Kosu thollai Thanga mudiyala..	Tamil
Akshay Kumar fans hit like here	Tamil
Antha ponndatti Kozhantha Kutti Sendiment dialogue yaarayo kurippittu solra maari irukku	Tamil
1hrs la 1.5 M views ku mela poitu	Tamil
who is this dubba editor paithiyakaran pa avan yen ipdi loosu mathiri edit panni irukan trailer ah	Tamil
1.43 to 1.50 u1 vera level	Tamil
Thalaivaa waiting Thalaivaa intha rasigan... unnaa paakaradhukku screenle	Tamil
Full ah graphics ah irukum pola	Tamil
May be same as pink movie	Tamil
Tamil cinema 2.0 vera level la irukku marana mass trailer	Tamil
Adeii unnaku ethu thevaiya? Mugamidi part 2	Tamil
Thala 60 ku wait pandravanga yaru	Tamil
Verithanam Dhanush anna  Sambavam iruku...	Tamil
Mass one congrats for rocking on diwali but innum namma aattam irukku #bigil	Tamil
Karthik Anna  Vijay Anna  suriya Anna what a line up for him @lokesh Anna	Tamil
Not good film...zero is far better	Tamil
Tha Vera Level Thalaivar Semma massss	Tamil
Mass.....  Thala acting Vera level  Thala pola varuma..........	Tamil
Hero sk Like: Velayusham vj comments :	Tamil
0: 27 tunnel scene yen padathula varla?	Tamil
Ippove therinji pochi indha patam atta flap🤣	Tamil
I love you chiyan Vikram Anna Marana masss	Tamil
Yuvan music super but kelavan ajith acting mokka	Tamil
Padam maranama iruka podhu.......Waiting ThalaivaaI get Rajnified	Tamil
Ena getup da aphaaa... Apdiyae parthutae irkalam pola irku...	Tamil
ஜித்து meratal pannraru super star vera level	Tamil
It Seems like  MUST WATCH FILM	Tamil
Antha 68 Peru Mattu en Kaila  kedacha	Tamil
Ithan highest peak aah irukum Dhanush anna ku	Tamil
you can kill a man, but you can't kill Ambedkar Periyar Marx	Tamil
last dialogue namma thalapathy Vijay kaagha sonna maariyae irukkae...	Tamil
Mass vjs semma padam ttukku vazhtugal	Tamil
Sambavam sambavam nu solluvangale adhu indha pongalukku sirappa irukka pogudhu	Tamil
Dei Pink movie epdi irunchu? Ena emotion ena feeling, En da kedukareenga cha	Tamil
Padipa matum eduthukidave mudiyathu chidambaram   Enna padicha  B.E!	Tamil
Trailer enna ,trending layae varala ?🤔 Ennachu !!	Tamil
Adchi Oda vidu ellarayum orama nadandhu varareda enga thala veerama  thala bloods hit like her	Tamil
Kerala Rajini sir fans .waiting 2.0	Tamil
Aiyooooooooooo SEMA thala love you always	Tamil
4 naal ha trending no 1 thala	Tamil
THALA lookz very handsome feel like kissing him	Tamil
yaar hindi me realise karo i m big fan of varastile actor mr. chiyan vikram sir	Tamil
you kena tunggu lebih lama lagi untuk tau saya	other-language
tenkasi thala bloods oru like podunga	Tamil
padam kevalama irukum.... epavum thala dhan..  .	Tamil
I'm Surya fan....I like thala  movie	Tamil
NOT SUCH GOOD TRAILER .RUINED MY EXPECTATIONS OF 4 YEARS.	Tamil
Ranjith ku munnadi Karthik vanthu irukalam...!....Ithan Da Trailer...Eventhough I'm rajni hater...	Tamil
Pongaluku aattamum irukku allaparaium irukku  Yar yarku purunchu avunga mattum like pannunga	Tamil
ORUTHAR MELA VISWASAM Kaatrathukaga  INNORUTHARA YEN ASINGA Paduthureenga.  I'm vijay fan... 🤗🤗🤗	Tamil
day Time la oru frame kuta varlaiye.. the 1st full dark film ah irukumo..🤔🤔	Tamil
Mass mass masss  Vera level masss	Tamil
Marana mass Thala Vera level	Tamil
FDFS Ku Poravuga Like A Thatuga	Tamil
Ellam avan seyal  movie trailer mathiri irukku	Tamil
Elam Avan Seyal 2 featuring Ajith Kumar and Rangaraj Pandey,	Tamil
V S massssssssss Vera level	Tamil
Likes therikanum 2m likes on the way	Tamil
Chiyan fan From      KERALA	Tamil
1.08 enga appa epovum solluvaru	Tamil
Oruthar mela VISWASAM katrathukaga innkruthara en asinga paduthureenga.. !!🤕🤕	Tamil
Chiyaan vikram in last dialogue in enna paththi innum konjam therunjooooo mass dialogue	Tamil
karthi fans hit like  blockbuster  kaithi...  bigil big flop	Tamil
Tharam da Vera level Pantaru da H.Vinoth kolla mass pantaruuu Thalaaaaaa Verithanallammm	Tamil
arun vijay fans hit like	Tamil
Dai trailer ah ennada idu??bomb vedichamadri aduruthu THALAIVAAAAAAAAAA	Tamil
20 million views povunu solravanga like podunga	Tamil
Semme gethu thalaiva......Nan Vantudenu Sollu tirumbe Vantudenu Sollu	Tamil
Antha Suya Puththiya pathi peruku illaye..	Tamil
Unkala Pakka indha oru janmam podhadh thaliva	Tamil
Kaha bacchan sahab ki pink kaha eay bhoot gangu telli	other-language
Aug 8 ku wait panravanga mattum like pannunga	Tamil
Vikram Telugu fans hit like here	Tamil
En chellam Prakash Raj is Back daa	Tamil
Viswasam be like KONJAM OTHINGURU ODI PADHINGURU	Tamil
Idhumadhiri Padam yedunga Da, engal veetu pillia ungal veetu Pillai nu aaraicha, aaraicha Maavey araikadhinga	Tamil
Im from Telangana but rajini sir bigg fan like her	Tamil
Chummaa tup tup tup nu pottu pogite irupen	Tamil
Awarda Eduthu veinga da   Adichi thavamsam panna varan Thalaivan	Tamil
makkal selvan fan from kerala.waiting for his villainism	Tamil
Yuvan music enna aachi ..bgm illa tha Mathiri iruku	Tamil
Late Ah Vandhalum Latest Ahh Trending Avom Da	Tamil
Pakadane pora indha Kaali Ida atatha🤘🤘🤘	Tamil
Thalapathay style apdiye copy so sad......thanga thamizan Thalapathay vijay	Tamil
Not so good/mesmerizing like Visaranai and Vadachennai trailer	Tamil
Na kooda ennamonu nenachuten parava ila hollywood level ku iruku	Tamil
Sari than da daiiii  Appudiyooo padam nalla irrutha sari	Tamil
Karthik subbaraj yaaru da ne, una dhan da nanga ithana varsham theditu irundhom, thanks for creating the marana rajinism	Tamil
15k dislike kamal fan na thaan irupaanga	Tamil
Rajini Mass Vijay sethupathi fans like poduga	Tamil
Sir e movie telugu lo radha sir	other-language
Thaanu reel vidurathula per ponavan... ivanellam nambi cinimavukku poga koodathu...kabali adiye innum mudiyala...	Tamil
ayyo nanga ninacha thalaivaraaaa screen la pakka poraaa jan10th   superrr starrrrr marana masss tnqqqq karthik subbraj anna	Tamil
Thala pakka level.... Yuvan bgm kaaga vanthen..	Tamil
Kerala thala die hard fans like here	Tamil
I love you Thala .... Vera Laval nega .... U1 Sir BGM vera Laval la iruku	Tamil
Dislikes Poda Epdi Da Ungalukku Kai Varuthu  Dislike Poatta Yellaroda Amma Silukku Da Silukku Da Silukku Da............	Tamil
Ajith sir .... v r waiting #srilankans	Tamil
Wait and see ok.    ...	Tamil
Chiyan sir nika vara lavel iam waitting julley 19	Tamil
Shankar sir .. Great work	Tamil
Padam blockbuster aana enna aavalana enna.. nama poi namma velaiya papom 🤪	Tamil
Baasha paartha feel irukku ! Thanks for bringing 90's Rajini back Karthik Subburaj	Tamil
Nerkonda parvai . ........  Ithu vivatha medai  TV show peru maari irukuthe	Tamil
Movie vera level kandipa movie Blockbuster	Tamil
Kola mass0:56,   1:31,    1:41. Vijay Sethupathi	Tamil
Super star RAJINIKANTH fans like hit	Tamil
Dai Pandey nee yeana pandra ah	Tamil
Va thala va thala va THALA	Tamil
I hate him from avenger dubbing worst da deii	Tamil
Chiyaan back with a bang! MARRANA MASS TRAILER !!  BGM VERA LEVEL	Tamil
Sirappana tharamana sambavatha inimel dha paakka porom	Tamil
hahahahahah enna karmam da ithu?????? vivegam , viswasam and now ner konda parvai back back flops for ajith kumar	Tamil
Enga da Vidya Balan ah kaanom!	Tamil
. Thalaivaaaaaaaaa.        I love you	Tamil
Vera leval ..... Best movie  Music marana mass	Tamil
Kola massssss kea kola massssss paaa	Tamil
Ghilli vara trisha innumum apdee irukaanga..	Tamil
Nan Vijay fan irunthalum Ajith ah pidikkum super	Tamil
Its remake of Bollywood movie Pink	Tamil
Super Star fans like here	Tamil
Kommala dai ennaram 5 million vanthrukum , divo	Tamil
Yanga thalivar padathala teejay iruka yaravathu kandupidecha commant panunga	Tamil
Omg  bgm is just	Tamil
Karthik..96 rajini thirumba vanthuddar..hat's off to you karthik...sema...	Tamil
Enga Anna VijaySethupathi back with a bang... Marana Waiting for SangaThamizhan movie... Luv U VijaySethupathi Anna	Tamil
Thalaya alikkanunu palaroda thandhiram...   வாழு வாழ விடு அவரோட மந்திரம்.....   Pakka mass thala is ya  grate man	Tamil
Indha pongalukku Ennapannaporom? kaali kuda  sweet  sapdaporom	Tamil
Harris bgm irundha innum elevate ayirukum	Tamil
aiyo aiyeyoo camedi panatenga thala haha itu verey levelam thala fan solitu theriyurantge hahah wait panungadaa thalapathy taesser vantha parunga	Tamil
Pakka mass rajini thalaivaaaaaa waiting from all power  puneeth rajkumar fans	Tamil
rajinikanth gaikawad best actor but Nana patekar better actor than rajni...	Tamil
Itha tha naanga thalaivar ta irunthu ethir paakkuro. THALAIVAAAAAAAAA marana mass kaattringa ponga...	other-language
Muttal makkal,makkaluku Evan enne seithan.sanbathithu avane vachukuvan. Gaja puyaluku ena seithan. Makkal than mural.	Tamil
Sab fake lagta he flop movie	other-language
Idhukaga thana wait panitu irundha trailer semma mass ahh iruku vera level	Tamil
Paakka thana pora intha kaali aattathA	Tamil
Vera Vera Vera leavel ThaLa...	Tamil
Yellam great... Ivarukaga theva ilama oru fight scene add paniruku padathula... Unwanted.. adhe originality nalla irundhirukum avaruku... Little disappointed..	Tamil
40 Vayasula  30 vayasu paiyan mari nadichi irukinga Thalaiva.	Tamil
Ajith kelavan ... Shalin pundaila naai okka nari okka    ajith daughter ra na okka	Tamil
Who Is Biggest Fan Of Rajini Hit Like	Tamil
Thalaivaaaaaaaaaaaaaa sema masssssssssssssssssssss first day first show tha	Tamil
Padam pathadhuku apram pathavaga mattum like poduga papom	Tamil
My favourite actor & Best movie	Tamil
Ippa trailer parkuravanga oru comment pannunga thala rathangale	Tamil
Thala and u1 combo always mass	Tamil
Suriya na fans hit like here	Tamil
Looking so young thalaiva  Always masssss	Tamil
Fuck off dislikers  Last dialogue paathum dislikes podravan manushane illa  Indha manushanuku dislike poda eppdi Manasu varudho	Tamil
Superb dhanush Anna&teejay Anna From Malaysia Thalapathy Vijay Anna Fan	Tamil
Music director Sam CS Vera level	Tamil
Thalaivar oada intha vayasukum make up pottalum semmaya irukaraea.... Ipoo irukura actors ivaroda age Ku nadika mudiyuma.....	Tamil
Engineer avanum miss...  Me: nenachan sirichan	Tamil
Mayru mari irukku.seththa ponathukku yean da evala seen	Tamil
Ma Ajith movie trailer views eppudu baga perigipotayi because pk kosam mana telugu vallu chistharu kabatti	Tamil
Thala gethuuuu in lawyer role.....Rangaraj pandey....	Tamil
Katta Support by Kerala Suriya Fans	Tamil
SUCH A LOVELY ACTING THALA , LOVE U	Tamil
waw unmaya Vera leval super star Rajinikanth mattum vera lavel	Tamil
R u vergin .....vara level opening thala...	Tamil
Like potutu trailer pathavanga evlo per	Tamil
Juz 13 hr 4 m views	Tamil
Deja de juzgar esta película antes de verla.	other-language
Vera level thala. .. Acting, slang, roooooommmmmmmmmbbbaaaaaaaaaaaaa aarvama iruka thala. .. Padam paakurathuku	Tamil
Vijay Fan ahh soldren Trailer Asurathanama irruku.	Tamil
Music starting viswasam theme maari iruku	Tamil
My dear Thala... Flop or hit....We always with you thalaaaaa	Tamil
Thalaivar nu sonna thappe illa, only rajni.....	Tamil
Thalaivar looks like 90's  Thank U.  Karthick	Tamil
Enna ellam avan seyal copy yaa	Tamil
Rajinikanth and romanci rip love	Tamil
Ajith : neriya neriya neriya neriya neriya Judge:  Mr. Vandu.. Court la ipdi la kattha kudathu..	Tamil
Ppaaaaah... music semma... hans zimmer + yuvan	Tamil
Super thalaiva...  Summa madura localu...	Tamil
Bc konsa konda ka... Kya? 'NERKONDA' ohhh betichod	Tamil
Adi pavingla... Teaser Vera level..	Tamil
Ayyoo!! Thaivaaaa...allu vidudhu po...indha rajni ku ivlo naal waiting.	Tamil
Yean thalaivar aala 1M likes reach aaga mudila	Tamil
1000 padam epd vanthalum  Paruthi veeran matri padam vaipe ila....	Tamil
Semma semma semma semmaa semmaaa semmaaaaaa	Tamil
Yethukku last scenela blur effectu nallave illa	Tamil
ippo trailer parkura angaali pangaali ellaam oru attadance pottudu ponga	Tamil
Bigil ku inneram beethi kilambi irukum #KaithiDiwali	Tamil
Ipdi Naraiya naraiya naraiya NARAIYa.....Thala, thala naraicha dha solludhaa!?!?	Tamil
2.0 namma padam.aana hindiku athikum views irukku.athunala thaan namma ethavathu pannaa bollywoodkku thaan credits pokum	Tamil
Anyone here after zero	Tamil
2.08' Yarellam repeat mode. Like here	Tamil
Intha pongal Thalaivar pongal  2019 petta parak	Tamil
Veara level Trailer.....Thalaiku nigar yavarum illai.....	Tamil
Ajith Sir to his fans : oruthar mela neenga viswasam katuradukaga .. innoruthara yen aasingam paduthuringa ???	Tamil
Resent thala padathulaa ithaa enakku pudicha movie.	Tamil
Oru nalla kalaingan dhanush! Semma acting..	Tamil
starting BGM it feels like VADA CHENNAI Movie	Tamil
thala naala tharuu maruu malai thandi oyatutaru anga ultimate star ru	Tamil
Petta  trailer trending LA varalaya..	Tamil
Idhu summa trailer dhaamma... Main picture innum pakalaye...	Tamil
Arivalum velkambu padathla varudhu ,meaning purinjavan lika podu	Tamil
pakkathan ah pora...  intha kaali oda aatatha......  rajini rockssss.....	Tamil
ഇതു chintha mani kolakesinte remake aano	other-language
Mass mass thalaivar yenakkum  i am waiting	Tamil
Trailer pakum bodhu elllam avan seyal madhiri iruku.but film konjam conspet vera mari irukum nu ninaikurean  Wait panni papom	Tamil
Sema padamsema style thalaivar vera level.. Pakka  mass	Tamil
Asurathanamaana acting padathula paatha apram varavanga mattum like pannunga pa Vera level verithanam nanpa 🤩🤩🤩	Tamil
Mokka  na mokka vera level mokka  intha padam thala rank ka kuraikkum	Tamil
Movie pathathuku apuram kuda trailer paka thonuthupa	Tamil
Adutha moooonjiya padam 100 pere orumichu thalllaaaanaaaayi varunnnu avan	Tamil
telugu pawan kalyan tamil thala malayalam nivin	Tamil
Vijaya production antha titlela varum parunga athukagave  padam pakalam vangaya vathiyar ayya ulaipali ilatha naadu than engum ilaye...........	Tamil
Hindhi reamake ka erudhalum Tamil la pakum podhu Nala erukuu	Tamil
Make it as 1M likes as soon as possible	Tamil
For Rajani fans by Rajni fans. Batcha feeling varuthu pa. Getup setup attagasam.	Tamil
August 8 tamilnadu fulla terika vidrom.....	Tamil
Lets make it no.1 in trending.	Tamil
Pongalukku  Sirappana, Tharamana, Mass entertainer flim	Tamil
Rey e movie ni telugu lo kuda release cheyandi ra....... telugu dhanush Anna fans vunamu chala mandi	other-language
Bigil Movie Ku sangu dha ooo ooo	Tamil
Hollywood level trailer handsome hunk vikram	Tamil
ಈ ಟ್ರೈಲರ್ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ  All the best from yash fans  * is Back	Tamil
Stylish trailer njanoru DILEEPETTAN (MALAYALAM ACTOR ) FAN AANU. THAMIYIL  Rajiniye rombba pudikkum	Tamil
Indha Vijay fans ku rajini mela paasam laam.... Ajith and fans mela gaandu....	Tamil
Power dialogue  Padipa mattum edthuka mudiyathu	Tamil
Thampi mayilvahanam njan  thala aleda thala edukunavan	Tamil
Kandipa kaithi hit agum I am thalapathy fan	Tamil
Thalivaaaaa.... World super star rajini...... 2.0.... I am waiting sir	Tamil
Bacche log ka cartoon hae ye	other-language
Thala mass illa padam eppudi irukkumo	Tamil
Vikram getup and salt and paper look vera level	Tamil
Proud to be sk fan gethu sk	Tamil
#kaithi padam vera level ah iruka poguthu... Eagerly waiting	Tamil
Yaarellam Trailer Paakama Like Panninga .??? Inga Like Podunga	Tamil
